row index,Country,Project,Status,Location Lat,Location Long,Mine Type,Company,Economic Mineralogy,Principal Process,Column 9,Mt,Column 11,Column 12
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Inferred,0.313,%Co,0.1
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Inferred,0.313,g/t Pt,0.64
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Inferred,0.313,g/t Pd,0.43
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Proven,1.711,%Cu,2.1
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Proven,1.711,g/t Au,0.2
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Proven,1.711,%Ni,2.1
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Proven,1.711,%Co,0.1
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Proven,1.711,g/t Pt,0.64
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Proven,1.711,g/t Pd,0.43
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Probable,2.377,%Cu,2.4042490534286918
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Probable,2.377,g/t Au,0.294867480016828
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Probable,2.377,%Ni,2.99911653344552
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Probable,2.377,%Co,0.10000000000000002
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Probable,2.377,g/t Pt,0.64
117,USA,Eagle-Eagle East (USA),Deposit,46.74852,-87.88151,,Lundin Mining,,,Probable,2.377,g/t Pd,0.43
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Measured,5.346,%Cu,1.07
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Measured,5.346,%Ni,2.08
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Measured,5.346,g/t Pt,1.04
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Measured,5.346,g/t Pd,3.55
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Indicated,5.643,%Cu,0.89
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Indicated,5.643,%Ni,1.5
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Indicated,5.643,g/t Pt,0.94
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Indicated,5.643,g/t Pd,3.27
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Inferred,8.966,%Cu,1.14
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Inferred,8.966,%Ni,1.1
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Inferred,8.966,g/t Pt,1.16
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Inferred,8.966,g/t Pd,3.49
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Proven,5.264,%Cu,1.04
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Proven,5.264,%Ni,2.02
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Proven,5.264,g/t Pt,1.1
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Proven,5.264,g/t Pd,3.45
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Probable,5.867,%Cu,0.72
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Probable,5.867,%Ni,1.38
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Probable,5.867,g/t Pt,0.78
118,Canada,Eagle's Nest,Deposit,,,,Noront Resources,,,Probable,5.867,g/t Pd,2.76
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Measured,37.55,%Ni,1.467411451398136
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Measured,37.55,%Co,0.1728255659121172
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Measured,37.55,%Fe,40.25441544607191
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Measured,37.55,%SiO2,12.930910785619178
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Indicated,26.05,%Ni,1.3696391554702496
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Indicated,26.05,%Co,0.1610134357005758
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Indicated,26.05,%Fe,41.09904414587332
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Indicated,26.05,%SiO2,13.656241842610363
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Inferred,24.7,%Ni,1.3846477732793523
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Inferred,24.7,%Co,0.1689514170040486
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Inferred,24.7,%Fe,41.582356275303646
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Inferred,24.7,%SiO2,11.843299595141703
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Proven,10.22,%Ni,1.6952446183953034
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Proven,10.22,%Co,0.17575342465753427
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Proven,10.22,%Fe,37.50960861056751
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Proven,10.22,%SiO2,14.825205479452057
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Probable,2.5300000000000002,%Ni,1.6267588932806325
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Probable,2.5300000000000002,%Co,0.15225296442687744
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Probable,2.5300000000000002,%Fe,35.86205533596837
119,Indonesia,East Halmahera Group (Limonite),Operating,,,,PT Antam,,HPAL?,Probable,2.5300000000000002,%SiO2,19.605691699604744
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Measured,82.03,%Ni,1.9836474460563207
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Measured,82.03,%Co,0.03359868340850908
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Measured,82.03,%Fe,12.01884920151164
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Measured,82.03,%SiO2,40.89047909301475
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Indicated,93.24,%Ni,1.853512441012441
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Indicated,93.24,%Co,0.030203775203775204
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Indicated,93.24,%Fe,11.801607679107677
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Indicated,93.24,%SiO2,41.46417524667525
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Inferred,111.33,%Ni,1.8410401509027217
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Inferred,111.33,%Co,0.038697565795383096
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Inferred,111.33,%Fe,12.475540285637294
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Inferred,111.33,%SiO2,40.77374023174347
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Proven,64.24000000000001,%Ni,1.9376899128268987
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Proven,64.24000000000001,%Co,0.034738480697384805
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Proven,64.24000000000001,%Fe,11.985958904109589
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Proven,64.24000000000001,%SiO2,40.85468244084682
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Probable,70.26,%Ni,1.8043922573299174
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Probable,70.26,%Co,0.03039424992883575
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Probable,70.26,%Fe,11.662843723313408
120,Indonesia,East Halmahera Group (Saprolite),Operating,,,,PT Antam,,RKEF,Probable,70.26,%SiO2,41.57916880159408
121,South Africa,Eland,,,,,Northam Pt,,,Measured,32.33,%Cu,0.009
121,South Africa,Eland,,,,,Northam Pt,,,Measured,32.33,g/t Au,0.03555
121,South Africa,Eland,,,,,Northam Pt,,,Measured,32.33,%Ni,0.097
121,South Africa,Eland,,,,,Northam Pt,,,Measured,32.33,g/t Pt,2.35025
121,South Africa,Eland,,,,,Northam Pt,,,Measured,32.33,g/t Pd,1.1573499999999999
121,South Africa,Eland,,,,,Northam Pt,,,Measured,32.33,g/t Rh,0.4029
121,South Africa,Eland,,,,,Northam Pt,,,Measured,32.33,%Cr,20.389071268330234
121,South Africa,Eland,,,,,Northam Pt,,,Indicated,31.19,%Cu,0.014099711445976274
121,South Africa,Eland,,,,,Northam Pt,,,Indicated,31.19,g/t Au,0.045533424174414874
121,South Africa,Eland,,,,,Northam Pt,,,Indicated,31.19,%Ni,0.0980817569733889
121,South Africa,Eland,,,,,Northam Pt,,,Indicated,31.19,g/t Pt,1.976171705674896
121,South Africa,Eland,,,,,Northam Pt,,,Indicated,31.19,g/t Pd,0.9790922250721384
121,South Africa,Eland,,,,,Northam Pt,,,Indicated,31.19,g/t Rh,0.32858214171208716
121,South Africa,Eland,,,,,Northam Pt,,,Indicated,31.19,%Cr,17.238211264696
121,South Africa,Eland,,,,,Northam Pt,,,Inferred,88.73,%Cu,0.009
121,South Africa,Eland,,,,,Northam Pt,,,Inferred,88.73,g/t Au,0.03744
121,South Africa,Eland,,,,,Northam Pt,,,Inferred,88.73,%Ni,0.097
121,South Africa,Eland,,,,,Northam Pt,,,Inferred,88.73,g/t Pt,2.4752
121,South Africa,Eland,,,,,Northam Pt,,,Inferred,88.73,g/t Pd,1.21888
121,South Africa,Eland,,,,,Northam Pt,,,Inferred,88.73,g/t Rh,0.42432
121,South Africa,Eland,,,,,Northam Pt,,,Inferred,88.73,%Cr,20.389071268330234
121,South Africa,Eland,,,,,Northam Pt,,,Probable,8.81,%Cu,0.027878547105561858
121,South Africa,Eland,,,,,Northam Pt,,,Probable,8.81,g/t Au,0.06424365493757093
121,South Africa,Eland,,,,,Northam Pt,,,Probable,8.81,%Ni,0.10100454029511918
121,South Africa,Eland,,,,,Northam Pt,,,Probable,8.81,g/t Pt,1.0715566628830873
121,South Africa,Eland,,,,,Northam Pt,,,Probable,8.81,g/t Pd,0.5457213393870601
121,South Africa,Eland,,,,,Northam Pt,,,Probable,8.81,g/t Rh,0.15279868331441546
121,South Africa,Eland,,,,,Northam Pt,,,Probable,8.81,%Cr,8.724948772032347
122,Canada,Eldorado-Port Radium Tailings,Tailings,,,,unknown,,,Inferred,0.8255520000000001,%Cu,0.273
122,Canada,Eldorado-Port Radium Tailings,Tailings,,,,unknown,,,Inferred,0.8255520000000001,g/t Ag,154
122,Canada,Eldorado-Port Radium Tailings,Tailings,,,,unknown,,,Inferred,0.8255520000000001,%U,0.06700593723494487
122,Canada,Eldorado-Port Radium Tailings,Tailings,,,,unknown,,,Inferred,0.8255520000000001,%Ni,0.05
122,Canada,Eldorado-Port Radium Tailings,Tailings,,,,unknown,,,Inferred,0.8255520000000001,%Co,0.073
123,Norway,Ertelien (Ertelia),Deposit,,,,unknown,,,Inferred,2.698,%Cu,0.69
123,Norway,Ertelien (Ertelia),Deposit,,,,unknown,,,Inferred,2.698,%Ni,0.83
123,Norway,Ertelien (Ertelia),Deposit,,,,unknown,,,Inferred,2.698,%Co,0.06
124,South Africa,Everest North-Vygenhoek,,,,,"Sibanya-Stillwater, Sylvania Pt",,,Measured,2.8,%Cu,0.02914859532982291
124,South Africa,Everest North-Vygenhoek,,,,,"Sibanya-Stillwater, Sylvania Pt",,,Measured,2.8,g/t Au,0.0560967
124,South Africa,Everest North-Vygenhoek,,,,,"Sibanya-Stillwater, Sylvania Pt",,,Measured,2.8,%Ni,0.11240231217618901
124,South Africa,Everest North-Vygenhoek,,,,,"Sibanya-Stillwater, Sylvania Pt",,,Measured,2.8,g/t Pt,2.4316289999999996
124,South Africa,Everest North-Vygenhoek,,,,,"Sibanya-Stillwater, Sylvania Pt",,,Measured,2.8,g/t Pd,2.143887
124,South Africa,Everest North-Vygenhoek,,,,,"Sibanya-Stillwater, Sylvania Pt",,,Measured,2.8,g/t Rh,0.4378044
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Indicated,2.71,%Cu,0.02914859532982291
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Indicated,2.71,g/t Au,0.05371684
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Indicated,2.71,%Ni,0.11240231217618901
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Indicated,2.71,g/t Pt,1.5066564
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Indicated,2.71,g/t Pd,1.3283692
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Indicated,2.71,g/t Rh,0.27126704
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Inferred,3.89,%Cu,0.02914859532982291
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Inferred,3.89,g/t Au,0.01492537313432836
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Inferred,3.89,%Ni,0.11240231217618901
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Inferred,3.89,g/t Pt,0.44402985074626866
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Inferred,3.89,g/t Pd,0.44402985074626866
125,South Africa,Everest South-Hoogland,,,,,Sibanye-Stillwater,,,Inferred,3.89,g/t Rh,0.09701492537313434
126,Greece,Evvoia,Operating,,,,Larco,,RKEF,Inferred,210.75,%Ni,0.83
127,Dominican Rep.,Falcondo,Operating,,,,Americano Nickel,,,Measured,40.5,%Ni,1.42
127,Dominican Rep.,Falcondo,Operating,,,,Americano Nickel,,,Indicated,31.1,%Ni,1.53
127,Dominican Rep.,Falcondo,Operating,,,,Americano Nickel,,,Inferred,4.9,%Ni,1.4
127,Dominican Rep.,Falcondo,Operating,,,,Americano Nickel,,,Proven,44.9,%Ni,1.28
127,Dominican Rep.,Falcondo,Operating,,,,Americano Nickel,,,Probable,26.3,%Ni,1.36
128,Russia,Fedorova Tundra,Deposit,,,,unknown,,,Inferred,260.5,%Cu,0.11
128,Russia,Fedorova Tundra,Deposit,,,,unknown,,,Inferred,260.5,g/t Au,0.071
128,Russia,Fedorova Tundra,Deposit,,,,unknown,,,Inferred,260.5,%Ni,0.07
128,Russia,Fedorova Tundra,Deposit,,,,unknown,,,Inferred,260.5,g/t Pt,0.65
128,Russia,Fedorova Tundra,Deposit,,,,unknown,,,Inferred,260.5,g/t Pd,0.65
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Measured,55.013999999999996,%Ni,1.2686916057730764
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Measured,55.013999999999996,%Co,0.09250554404333443
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Measured,55.013999999999996,%Fe,44.6
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Measured,55.013999999999996,%SiO2,5.5
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Indicated,40.96,%Ni,1.6557397460937502
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Indicated,40.96,%Co,0.030675976562500006
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Indicated,40.96,%Fe,43
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Indicated,40.96,%SiO2,7.1
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Inferred,55.3,%Ni,1.2044665461121158
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Inferred,55.3,%Co,0.07841048824593129
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Inferred,55.3,%Fe,41.5
129,Guatemala,Fenix-Exmibal (Saprolite+Limonite),Operating,,,,Solway Group,,,Inferred,55.3,%SiO2,7.6
130,Canada,Ferguson Lake,Deposit,,,,unknown,,,Indicated,15.8,%Cu,0.99
130,Canada,Ferguson Lake,Deposit,,,,unknown,,,Indicated,15.8,%Ni,0.65
130,Canada,Ferguson Lake,Deposit,,,,unknown,,,Indicated,15.8,%Co,0.07
130,Canada,Ferguson Lake,Deposit,,,,unknown,,,Indicated,15.8,g/t Pt,0.25
130,Canada,Ferguson Lake,Deposit,,,,unknown,,,Indicated,15.8,g/t Pd,1.55
130,Canada,Ferguson Lake,Deposit,,,,unknown,,,Inferred,30.2,%Cu,1
130,Canada,Ferguson Lake,Deposit,,,,unknown,,,Inferred,30.2,%Ni,0.67
130,Canada,Ferguson Lake,Deposit,,,,unknown,,,Inferred,30.2,%Co,0.05
130,Canada,Ferguson Lake,Deposit,,,,unknown,,,Inferred,30.2,g/t Pt,0.19
130,Canada,Ferguson Lake,Deposit,,,,unknown,,,Inferred,30.2,g/t Pd,1.18
131,Australia,Fisher East,Deposit,,,UG,Rox Resources,,F,Indicated,3.74,%Ni,1.9133689839572192
131,Australia,Fisher East,Deposit,,,UG,Rox Resources,,F,Inferred,0.42000000000000004,%Ni,1.5190476190476188
132,Norway,Flåt,Deposit,,,,unknown,,,Inferred,2.6,%Cu,0.47
132,Norway,Flåt,Deposit,,,,unknown,,,Inferred,2.6,%Ni,0.75
132,Norway,Flåt,Deposit,,,,unknown,,,Inferred,2.6,%Co,0.06
133,Australia,Flying Fox-Lounge Lizard,Operating,,,UG,Western Areas,,F,Indicated,6.144703,%Ni,1.9178558182551706
133,Australia,Flying Fox-Lounge Lizard,Operating,,,UG,Western Areas,,F,Indicated,6.144703,%Co,0.021075973891659206
133,Australia,Flying Fox-Lounge Lizard,Operating,,,UG,Western Areas,,F,Inferred,0.690556,%Ni,1.7335332688442358
133,Australia,Flying Fox-Lounge Lizard,Operating,,,UG,Western Areas,,F,Inferred,0.690556,%Co,0.021075973891659206
133,Australia,Flying Fox-Lounge Lizard,Operating,,,UG,Western Areas,,F,Probable,0.7496,%Ni,3.9
133,Australia,Flying Fox-Lounge Lizard,Operating,,,UG,Western Areas,,F,Probable,0.7496,%Co,0.021075973891659206
134,PNG,Frieda River,Deposit,-4.666666666666667,141.93333333333334,OC,Redstone Metals?,,DSO?,Inferred,23.33333333333333,%Ni,0.9
135,USA,Funter Bay,Deposit,,,,unknown,,,Inferred,0.508032,%Cu,0.35
135,USA,Funter Bay,Deposit,,,,unknown,,,Inferred,0.508032,%Ni,0.34
135,USA,Funter Bay,Deposit,,,,unknown,,,Inferred,0.508032,%Co,0.15
136,Australia,Gabanintha (Ni-Co-Cu zone only),Deposit,,,OC,Australian Vanadium,Ti-V Magnetite,beneficiation,Inferred,14.3,%Cu,0.0217
136,Australia,Gabanintha (Ni-Co-Cu zone only),Deposit,,,OC,Australian Vanadium,Ti-V Magnetite,beneficiation,Inferred,14.3,%Ni,0.0666
136,Australia,Gabanintha (Ni-Co-Cu zone only),Deposit,,,OC,Australian Vanadium,Ti-V Magnetite,beneficiation,Inferred,14.3,%Co,0.0208
137,USA,Gap,Deposit,,,,unknown,,,Inferred,0.7257600000000001,%Ni,0.7
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Measured,67.225,%Cu,0.054018565140117075
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Measured,67.225,g/t Au,0.1403371335068799
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Measured,67.225,%Ni,0.14504986907307207
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Measured,67.225,g/t Pt,2.2807834912606917
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Measured,67.225,g/t Pd,1.8898124554853106
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Measured,67.225,g/t Rh,0.36908769535143177
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Indicated,137.985,%Cu,0.0838270200529182
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Indicated,137.985,g/t Au,0.17986810160524694
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Indicated,137.985,%Ni,0.18418032380209357
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Indicated,137.985,g/t Pt,1.7779394861760334
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Indicated,137.985,g/t Pd,1.0033939921005905
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Indicated,137.985,g/t Rh,0.1524675145849186
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Inferred,149.763,%Cu,0.0624642529500914
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Inferred,149.763,g/t Au,0.1477214538971575
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Inferred,149.763,%Ni,0.156136777316737
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Inferred,149.763,g/t Pt,2.0666478219586946
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Inferred,149.763,g/t Pd,1.5917558927104825
138,South Africa,Garatau (Garatouw/Hoepakrantz/De Kom),,,,,Nkwe Pt,,,Inferred,149.763,g/t Rh,0.3035854408632306
139,USA,Gasquet Mountain,Deposit,,,,unknown,,,Inferred,34.02,%Ni,0.86
139,USA,Gasquet Mountain,Deposit,,,,unknown,,,Inferred,34.02,%Co,0.09
140,Indonesia,Gebe Island,Deposit,,,OC,unknown,,DSO?,Inferred,27,%Ni,2.2
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Measured,13.97,%Cu,0.208
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Measured,13.97,g/t Au,0.038
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Measured,13.97,g/t Ag,1.847
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Measured,13.97,%Ni,0.009
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Measured,13.97,%Co,0.007
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Measured,13.97,g/t Pt,0.026
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Measured,13.97,g/t Pd,0.341
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Indicated,37.54,%Cu,0.216
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Indicated,37.54,g/t Au,0.039
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Indicated,37.54,g/t Ag,1.888
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Indicated,37.54,%Ni,0.01
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Indicated,37.54,%Co,0.007
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Indicated,37.54,g/t Pt,0.026
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Indicated,37.54,g/t Pd,0.362
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Inferred,17.92,%Cu,0.203
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Inferred,17.92,g/t Au,0.037
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Inferred,17.92,g/t Ag,1.62
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Inferred,17.92,%Ni,0.009
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Inferred,17.92,%Co,0.006
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Inferred,17.92,g/t Pt,0.025
141,Canada,Geordie Lake,Deposit,,,,Sibanye-Stillwater,,,Inferred,17.92,g/t Pd,0.349
142,Australia,Ghan Well,Deposit,,,OC,White Cliff Minerals,,HPAL?,Inferred,1.3,%Ni,0.9
142,Australia,Ghan Well,Deposit,,,OC,White Cliff Minerals,,HPAL?,Inferred,1.3,%Co,0.07
143,Guinea,Gogota,Deposit,,,,SRG Mining,,,Inferred,44.89,%Ni,1.28
143,Guinea,Gogota,Deposit,,,,SRG Mining,,,Inferred,44.89,%Co,0.13
143,Guinea,Gogota,Deposit,,,,SRG Mining,,,Inferred,44.89,%Fe,41.27
143,Guinea,Gogota,Deposit,,,,SRG Mining,,,Inferred,44.89,g/t Sc,29
144,Australia,Goodyear,Deposit,,,UG,unknown,,F,Inferred,0.39,%Ni,3.78
145,Australia,Goongarrie South (Fe),Deposit,,,OC,Ardea Resources,,beneficiation,Indicated,29.830578,%Ni,0.8
145,Australia,Goongarrie South (Fe),Deposit,,,OC,Ardea Resources,,beneficiation,Indicated,29.830578,%Co,0.072
145,Australia,Goongarrie South (Fe),Deposit,,,OC,Ardea Resources,,beneficiation,Indicated,29.830578,%Cr,1.48
145,Australia,Goongarrie South (Fe),Deposit,,,OC,Ardea Resources,,beneficiation,Indicated,29.830578,%Fe,41
145,Australia,Goongarrie South (Fe),Deposit,,,OC,Ardea Resources,,beneficiation,Indicated,29.830578,%SiO2,10.9
145,Australia,Goongarrie South (Fe),Deposit,,,OC,Ardea Resources,,beneficiation,Inferred,18.62709,%Ni,0.42
145,Australia,Goongarrie South (Fe),Deposit,,,OC,Ardea Resources,,beneficiation,Inferred,18.62709,%Co,0.035
145,Australia,Goongarrie South (Fe),Deposit,,,OC,Ardea Resources,,beneficiation,Inferred,18.62709,%Cr,1.77
