deposit_no,deposit_name,country,longdd,latdd,tonnage,tonnage_unit,category,commodity,grade,grade_unit,cutoff_grade,cutoff_grade_unit,year
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Cu,1.71,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,W,0.11,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
639,Festivalnoe,Russia,136.341666666667,50.6786111111111,16.9,million metric tons,Indicated,Sn,0.55,percent,,,1964
640,Perevalnoe,Russia,136.5,50.85,,,,Sn,,,,,
640,Perevalnoe,Russia,136.5,50.85,,,,W,,,,,
640,Perevalnoe,Russia,136.5,50.85,,,,Pb,,,,,
641,Sobolinoe,Russia,136.4925,50.6758333333333,,,,Sn,,,,,
641,Sobolinoe,Russia,136.4925,50.6758333333333,,,,Cu,,,,,
641,Sobolinoe,Russia,136.4925,50.6758333333333,,,,W,,,,,
641,Sobolinoe,Russia,136.4925,50.6758333333333,,,,Bi,,,,,
641,Sobolinoe,Russia,136.4925,50.6758333333333,,,,Ag,,,,,
641,Sobolinoe,Russia,136.4925,50.6758333333333,,,,In,,,,,
642,Solnechnoe,Russia,136.266944444444,50.7922222222222,,,,Sn,,,,,
642,Solnechnoe,Russia,136.266944444444,50.7922222222222,,,,Pb,,,,,
642,Solnechnoe,Russia,136.266944444444,50.7922222222222,,,,Zn,,,,,
642,Solnechnoe,Russia,136.266944444444,50.7922222222222,,,,W,,,,,
642,Solnechnoe,Russia,136.266944444444,50.7922222222222,,,,Mo,,,,,
642,Solnechnoe,Russia,136.266944444444,50.7922222222222,,,,Bi,,,,,
642,Solnechnoe,Russia,136.266944444444,50.7922222222222,,,,Au,,,,,
644,Galimoe,Russia,155.821944444444,62.3422222222222,,,,Sn,,,,,
644,Galimoe,Russia,155.821944444444,62.3422222222222,,,,Ag,,,,,
645,Ircha,Russia,155.65,61.8463888888889,,,,Sn,,,,,
645,Ircha,Russia,155.65,61.8463888888889,,,,Ag,,,,,
645,Ircha,Russia,155.65,61.8463888888889,,,,Cu,,,,,
646,Khataren-Industrialny,Russia,155.563888888889,62.5577777777778,,,,Sn,,,,,
647,Maly Ken,Russia,154.9925,62.7294444444444,,,,Sn,,,,,
647,Maly Ken,Russia,154.9925,62.7294444444444,,,,Ag,,,,,
648,Nevskoe,Russia,155.432222222222,62.26,,,,Sn,,,,,
648,Nevskoe,Russia,155.432222222222,62.26,,,,W,,,,,
649,Novy Dzhagyn,Russia,155.422777777778,62.7961111111111,,,,Sn,,,,,
650,Okhotnichie,Russia,155.231111111111,62.0747222222222,,,,Sn,,,,,
650,Okhotnichie,Russia,155.231111111111,62.0747222222222,,,,W,,,,,
650,Okhotnichie,Russia,155.231111111111,62.0747222222222,,,,Bi,,,,,
650,Okhotnichie,Russia,155.231111111111,62.0747222222222,,,,Co,,,,,
652,Chapaevka,Russia,132.383333333333,44.1833333333333,,,,Sn,,,,,
652,Chapaevka,Russia,132.383333333333,44.1833333333333,,,,W,,,,,
653,Pervomaisky,Russia,132.05,44.2833333333333,,,,Sn,,,,,
654,Yaroslavskoe,Russia,132.216666666667,44.2,,,,Sn,,,,,
654,Yaroslavskoe,Russia,132.216666666667,44.2,,,,Pb,,,,,
654,Yaroslavskoe,Russia,132.216666666667,44.2,,,,Zn,,,,,
654,Yaroslavskoe,Russia,132.216666666667,44.2,,,,F,,,,,
656,Agylky,Russia,137.271666666667,64.29,,,,W,,,,,
656,Agylky,Russia,137.271666666667,64.29,,,,Cu,,,,,
656,Agylky,Russia,137.271666666667,64.29,,,,Au,,,,,
657,Ainavetkin,Russia,165.280555555556,60.9736111111111,,,,Sn,,,,,
657,Ainavetkin,Russia,165.280555555556,60.9736111111111,,,,Ag,,,,,
658,Algaminskoe,Russia,135.56,58.6586111111111,,,,Zr,,,,,
658,Algaminskoe,Russia,135.56,58.6586111111111,,,,W,,,,,
659,Alyaskitovoe,Russia,141.8725,64.7972222222222,,,,Sn,,,,,
659,Alyaskitovoe,Russia,141.8725,64.7972222222222,,,,W,,,,,
660,Andryushkin,Russia,116.633333333333,51.6333333333333,,,,Au,,,,,
660,Andryushkin,Russia,116.633333333333,51.6333333333333,,,,W,,,,,
661,Antonovogorsk,Russia,115.75,50.9166666666667,1179000.0,metric tons,,WO3,0.8,percent,,,1985
661,Antonovogorsk,Russia,115.75,50.9166666666667,1179000.0,metric tons,,WO3,0.8,percent,,,1985
662,Argin,Russia,135.835,68.0491666666667,,,,Sn,,,,,
663,Avliya,Russia,140.583333333333,62.2333333333333,,,,Sn,,,,,
663,Avliya,Russia,140.583333333333,62.2333333333333,,,,Zn,,,,,
663,Avliya,Russia,140.583333333333,62.2333333333333,,,,Pb,,,,,
663,Avliya,Russia,140.583333333333,62.2333333333333,,,,Cu,,,,,
663,Avliya,Russia,140.583333333333,62.2333333333333,,,,Ag,,,,,
664,Balkany; Gumbeika,Russia,59.5833333333333,53.45,,,,W,,,,,
665,Baryllyelakh,Russia,143.893333333333,63.5783333333333,,,,Sn,,,,,
665,Baryllyelakh,Russia,143.893333333333,63.5783333333333,,,,W,,,,,
666,Bekkem,Russia,142.619444444444,64.0594444444444,,,,W,,,,,
666,Bekkem,Russia,142.619444444444,64.0594444444444,,,,Mo,,,,,
666,Bekkem,Russia,142.619444444444,64.0594444444444,,,,Sn,,,,,
667,Belukha,Russia,116.983333333333,51.1833333333333,1181000.0,metric tons,,WO3,0.6,percent,,,1985
668,Benevskoe,Russia,133.708333333333,43.0966666666667,,,,W,,,,,
669,Bichinskoe,Russia,139.54,52.5363888888889,,,,W,,,,,
669,Bichinskoe,Russia,139.54,52.5363888888889,,,,Sn,,,,,
670,Bogochukan,Russia,137.133333333333,52.65,21000.0,metric tons,,WO3,100.0,percent,,,2002
670,Bogochukan,Russia,137.133333333333,52.65,3000.0,metric tons,,Sn,100.0,percent,,,2002
671,Bokhapcha,Russia,150.726111111111,61.7488888888889,,,,W,,,,,
672,Bolshoy Kanyon,Russia,151.077222222222,63.245,1800000.0,metric tons,Proven,Sn,0.35,percent,,,2002
673,Bom-Gorkhon,Russia,109.416666666667,51.1333333333333,400000.0,metric tons,,WO3,1.0,percent,,,1985
674,Bugdainsk,Russia,117.716666666667,51.15,,,,Mo,,,,,
674,Bugdainsk,Russia,117.716666666667,51.15,,,,W,,,,,
674,Bugdainsk,Russia,117.716666666667,51.15,,,,Zn,,,,,
674,Bugdainsk,Russia,117.716666666667,51.15,,,,Pb,,,,,
675,Bukuka,Russia,116.666666666667,51.1666666666667,958000.0,metric tons,,WO3,0.6,percent,,,1985
676,Buraya River,Russia,143.5,46.55,,,,W,,,,,
677,Burgachan,Russia,134.755,65.765,,,,Sn,,,,,
677,Burgachan,Russia,134.755,65.765,,,,Co,,,,,
678,Burgali,Russia,138.841944444444,59.9375,,,,Mo,,,,,
678,Burgali,Russia,138.841944444444,59.9375,,,,W,,,,,
679,Burgavli,Russia,137.645,66.4611111111111,,,,Sn,,,,,
680,Burkat,Russia,140.990277777778,65.5869444444444,,,,Sn,,,,,
680,Burkat,Russia,140.990277777778,65.5869444444444,,,,W,,,,,
681,Butugychag,Russia,149.075277777778,61.255,,,,Sn,,,,,
681,Butugychag,Russia,149.075277777778,61.255,,,,U,,,,,
682,Chibagalakh,Russia,139.844722222222,68.2236111111111,,,,Sn,,,,,
682,Chibagalakh,Russia,139.844722222222,68.2236111111111,,,,B,,,,,
683,Chokurdak,Russia,140.296666666667,72.2286111111111,,,,Sn,,,,,
684,Churpunnya,Russia,141.715277777778,71.1055555555556,,,,Sn,,,,,
685,Darpir,Russia,147.7025,64.0319444444445,,,,Sn,,,,,
685,Darpir,Russia,147.7025,64.0319444444445,,,,Zn,,,,,
686,Dedosa Gora,Russia,114.333333333333,50.3,,,,W,,,,,
687,Delyuvialnoe,Russia,136.883611111111,66.2833333333333,,,,Au,,,,,
687,Delyuvialnoe,Russia,136.883611111111,66.2833333333333,,,,W,,,,,
688,Deputatskoe; Deputatsky,Russia,139.971388888889,69.2552777777778,,,,Sn,,,,,
689,Dioritovoe,Russia,-174.105833333333,65.6655555555556,,,,Sn,,,,,
690,Dneprovskoe,Russia,151.605555555556,61.3255555555556,,,,Sn,,,,,
690,Dneprovskoe,Russia,151.605555555556,61.3255555555556,,,,W,,,,,
690,Dneprovskoe,Russia,151.605555555556,61.3255555555556,,,,Mo,,,,,
690,Dneprovskoe,Russia,151.605555555556,61.3255555555556,,,,Bi,,,,,
690,Dneprovskoe,Russia,151.605555555556,61.3255555555556,,,,Au,,,,,
690,Dneprovskoe,Russia,151.605555555556,61.3255555555556,,,,Ag,,,,,
691,Ege-Khaya,Russia,134.781388888889,67.6352777777778,,,,Sn,,,,,
691,Ege-Khaya,Russia,134.781388888889,67.6352777777778,,,,Zn,,,,,
692,Egorlyk,Russia,154.921666666667,63.4469444444444,,,,Sn,,,,,
693,Elmaun,Russia,-179.760555555556,66.3225,,,,Sn,,,,,
694,Erulen,Russia,-173.285277777778,66.1544444444445,,,,Sn,,,,,
695,Erutin,Russia,-178.921944444444,66.3936111111111,,,,Sn,,,,,
696,Etyka,Russia,116.845,51.0322222222222,,,,Sn,,,,,
696,Etyka,Russia,116.845,51.0322222222222,,,,Ta,,,,,
697,Ezop,Russia,134.181944444444,52.4661111111111,,,,Sn,,,,,
698,Guan-Ti; Arkhimed,Russia,143.853888888889,61.5036111111111,,,,Mo,,,,,
698,Guan-Ti; Arkhimed,Russia,143.853888888889,61.5036111111111,,,,W,,,,,
699,Ilintas,Russia,135.931666666667,65.9988888888889,,,,Sn,,,,,
699,Ilintas,Russia,135.931666666667,65.9988888888889,,,,W,,,,,
699,Ilintas,Russia,135.931666666667,65.9988888888889,,,,Au,,,,,
700,Imtachan,Russia,139.739722222222,62.9544444444444,,,,Sn,,,,,
700,Imtachan,Russia,139.739722222222,62.9544444444444,,,,Pb,,,,,
700,Imtachan,Russia,139.739722222222,62.9544444444444,,,,Zn,,,,,
701,Imtandzha,Russia,129.605277777778,66.1322222222222,,,,Sn,,,,,
702,In River,Russia,142.534444444444,50.5422222222222,,,,W,,,,,
702,In River,Russia,142.534444444444,50.5422222222222,,,,Hg,,,,,
702,In River,Russia,142.534444444444,50.5422222222222,,,,Cu,,,,,
702,In River,Russia,142.534444444444,50.5422222222222,,,,Ag,,,,,
702,In River,Russia,142.534444444444,50.5422222222222,,,,Au,,,,,
703,Ippata,Russia,133.916666666667,51.5,,,,Mo,,,,,
703,Ippata,Russia,133.916666666667,51.5,,,,Sn,,,,,
703,Ippata,Russia,133.916666666667,51.5,,,,W,,,,,
704,It-Yuryak,Russia,139.636388888889,62.7008333333333,,,,W,,,,,
704,It-Yuryak,Russia,139.636388888889,62.7008333333333,,,,Sn,,,,,
705,Kalgutin,Russia,88.6666666666667,49.7,,,,W,,,,,
705,Kalgutin,Russia,88.6666666666667,49.7,,,,Mo,,,,,
705,Kalgutin,Russia,88.6666666666667,49.7,,,,Bi,,,,,
706,Kandychan,Russia,150.338333333333,60.5997222222222,,,,Sn,,,,,
706,Kandychan,Russia,150.338333333333,60.5997222222222,,,,Ag,,,,,
707,Karalveem,Russia,166.153888888889,68.1791666666667,,,,Au,,,,,
707,Karalveem,Russia,166.153888888889,68.1791666666667,,,,W,,,,,
708,Kekur,Russia,171.864722222222,69.8155555555556,,,,Sn,,,,,
708,Kekur,Russia,171.864722222222,69.8155555555556,,,,Bi,,,,,
708,Kekur,Russia,171.864722222222,69.8155555555556,,,,Cu,,,,,
709,Kester,Russia,134.644722222222,67.2913888888889,,,,Sn,,,,,
709,Kester,Russia,134.644722222222,67.2913888888889,,,,Ta,,,,,
709,Kester,Russia,134.644722222222,67.2913888888889,,,,Nb,,,,,
709,Kester,Russia,134.644722222222,67.2913888888889,,,,Li,,,,,
710,Khaardak,Russia,140.7275,62.0491666666667,,,,Sn,,,,,
710,Khaardak,Russia,140.7275,62.0491666666667,,,,Au,,,,,
710,Khaardak,Russia,140.7275,62.0491666666667,,,,W,,,,,
710,Khaardak,Russia,140.7275,62.0491666666667,,,,Zn,,,,,
711,Khapcheranga,Russia,112.383333333333,49.75,,,,Sn,,,,,
711,Khapcheranga,Russia,112.383333333333,49.75,,,,Pb,,,,,
711,Khapcheranga,Russia,112.383333333333,49.75,,,,Zn,,,,,
711,Khapcheranga,Russia,112.383333333333,49.75,,,,Cd,,,,,
711,Khapcheranga,Russia,112.383333333333,49.75,,,,Ag,,,,,
712,Kharan,Russia,146.046944444444,61.9286111111111,,,,Sn,,,,,
713,Khenikandja,Russia,146.508611111111,61.8127777777778,,,,Sn,,,,,
713,Khenikandja,Russia,146.508611111111,61.8127777777778,,,,Au,,,,,
714,Kheta,Russia,151.779166666667,61.0997222222222,,,,Sn,,,,,
714,Kheta,Russia,151.779166666667,61.0997222222222,,,,Ag,,,,,
715,Khoron,Russia,140.822777777778,62.6502777777778,,,,Sn,,,,,
715,Khoron,Russia,140.822777777778,62.6502777777778,,,,Pb,,,,,
716,Khrustalnoe,Russia,167.174444444444,61.4619444444444,,,,Sn,,,,,
718,Khunkhada,Russia,134.821388888889,64.5675,,,,W,,,,,
718,Khunkhada,Russia,134.821388888889,64.5675,,,,Sn,,,,,
719,Khuren,Russia,147.166666666667,60.9,,,,Sn,,,,,
721,Kinzhal,Russia,151.974444444444,62.2786111111111,,,,Sn,,,,,
721,Kinzhal,Russia,151.974444444444,62.2786111111111,,,,Ag,,,,,
721,Kinzhal,Russia,151.974444444444,62.2786111111111,,,,Zn,,,,,
722,Kti-Teberda,Russia,41.4666666666667,43.45,475000.0,metric tons,,WO3,0.6,percent,,,1985
723,Kukeney,Russia,174.090833333333,69.13,,,,Sn,,,,,
723,Kukeney,Russia,174.090833333333,69.13,,,,Ag,,,,,
723,Kukeney,Russia,174.090833333333,69.13,,,,Cu,,,,,
723,Kukeney,Russia,174.090833333333,69.13,,,,Pb,,,,,
724,Kupol'noe,Russia,144.216666666667,63.5166666666667,,,,Ag,,,,,
724,Kupol'noe,Russia,144.216666666667,63.5166666666667,,,,Sn,,,,,
725,Kuranakh-Sala,Russia,144.323333333333,63.0438888888889,,,,Sn,,,,,
726,Kyurbelykh,Russia,145.489722222222,62.7625,,,,Sn,,,,,
726,Kyurbelykh,Russia,145.489722222222,62.7625,,,,Ag,,,,,
727,Lazo,Russia,152.224166666667,63.2,,,,Sn,,,,,
728,Lednikovy; Samarka,Russia,134.683333333333,52.5666666666667,41000.0,metric tons,,WO3,100.0,percent,,,2002
729,Lermontovskoe; Lermontov,Russia,134.456666666667,46.9455555555556,,,,W,,,,,
729,Lermontovskoe; Lermontov,Russia,134.456666666667,46.9455555555556,,,,Au,,,,,
730,Loshadinayagriva,Russia,135.231666666667,50.5538888888889,,,,Sn,,,,,
730,Loshadinayagriva,Russia,135.231666666667,50.5538888888889,,,,W,,,,,
731,Lunnoe,Russia,174.821666666667,68.8108333333333,,,,Sn,,,,,
731,Lunnoe,Russia,174.821666666667,68.8108333333333,,,,W,,,,,
731,Lunnoe,Russia,174.821666666667,68.8108333333333,,,,Zn,,,,,
732,Mopau,Russia,138.7825,49.3338888888889,2.687,million metric tons,Probable,Sn,0.57,percent,,,1974
732,Mopau,Russia,138.7825,49.3338888888889,2.687,million metric tons,Probable,Sn,0.57,percent,,,1974
732,Mopau,Russia,138.7825,49.3338888888889,2.687,million metric tons,Probable,Sn,0.57,percent,,,1974
732,Mopau,Russia,138.7825,49.3338888888889,2.687,million metric tons,Probable,Sn,0.57,percent,,,1974
732,Mopau,Russia,138.7825,49.3338888888889,2.687,million metric tons,Probable,Sn,0.57,percent,,,1974
732,Mopau,Russia,138.7825,49.3338888888889,2.687,million metric tons,Probable,Sn,0.57,percent,,,1974
732,Mopau,Russia,138.7825,49.3338888888889,2.687,million metric tons,Probable,Sn,0.57,percent,,,1974
732,Mopau,Russia,138.7825,49.3338888888889,2.687,million metric tons,Probable,Sn,0.57,percent,,,1974
732,Mopau,Russia,138.7825,49.3338888888889,2.687,million metric tons,Probable,Sn,0.57,percent,,,1974
732,Mopau,Russia,138.7825,49.3338888888889,2.687,million metric tons,Probable,Sn,0.57,percent,,,1974
734,Muromets,Russia,137.641111111111,58.7933333333333,,,,W,,,,,
734,Muromets,Russia,137.641111111111,58.7933333333333,,,,Cu,,,,,
734,Muromets,Russia,137.641111111111,58.7933333333333,,,,Mo,,,,,
735,Mymlerenet,Russia,179.770555555556,67.7883333333333,,,,Sn,,,,,
735,Mymlerenet,Russia,179.770555555556,67.7883333333333,,,,W,,,,,
735,Mymlerenet,Russia,179.770555555556,67.7883333333333,,,,Bi,,,,,
736,Nagornoe,Russia,134.725555555556,69.9722222222222,,,,Sn,,,,,
736,Nagornoe,Russia,134.725555555556,69.9722222222222,,,,W,,,,,
737,Nizhnee,Russia,134.25,43.6166666666667,,,,Sn,,,,,
737,Nizhnee,Russia,134.25,43.6166666666667,,,,Pb,,,,,
737,Nizhnee,Russia,134.25,43.6166666666667,,,,Zn,,,,,
738,Northern Lyakhov district,Russia,141.2,73.75,,,,Sn,,,,,
739,Odinokoe,Russia,142.011388888889,69.7025,,,,Sn,,,,,
740,Olgakanskoe,Russia,134.071388888889,52.3447222222222,,,,Sn,,,,,
740,Olgakanskoe,Russia,134.071388888889,52.3447222222222,,,,W,,,,,
740,Olgakanskoe,Russia,134.071388888889,52.3447222222222,,,,Mo,,,,,
740,Olgakanskoe,Russia,134.071388888889,52.3447222222222,,,,Bi,,,,,
741,Omulev,Russia,148.3775,64.2102777777778,,,,W,,,,,
742,Parkhonal,Russia,173.295277777778,64.0633333333333,,,,Sn,,,,,
743,Pavel-Chokhchurskoe,Russia,140.792777777778,70.1619444444444,,,,Sn,,,,,
744,Pitkaranta,Russia,31.5591666666667,61.5038888888889,,,,Sn,,,,,
744,Pitkaranta,Russia,31.5591666666667,61.5038888888889,,,,Zn,,,,,
744,Pitkaranta,Russia,31.5591666666667,61.5038888888889,,,,Cu,,,,,
745,Pravourmi; Pravourmiskoe,Russia,134.249444444444,50.4355555555556,35.0,million metric tons,Indicated,Sn,0.43,percent,,,1990
745,Pravourmi; Pravourmiskoe,Russia,134.249444444444,50.4355555555556,35.0,million metric tons,Indicated,Sn,0.43,percent,,,1990
745,Pravourmi; Pravourmiskoe,Russia,134.249444444444,50.4355555555556,35.0,million metric tons,Indicated,Sn,0.43,percent,,,1990
745,Pravourmi; Pravourmiskoe,Russia,134.249444444444,50.4355555555556,35.0,million metric tons,Indicated,Sn,0.43,percent,,,1990
745,Pravourmi; Pravourmiskoe,Russia,134.249444444444,50.4355555555556,35.0,million metric tons,Indicated,Sn,0.43,percent,,,1990
